 FINAL RESULT:
 ITERATION:            1           1
 PARAMETERS PART
 RATIO   1.0000000000000000E-002
 TIME INTERVAL   1.5586728273048984E-007
 REPTATION TIME   9.3520369638293910E-002
 BREAKAGE TIME   9.3520369638293906E-004
 MICELLE LENGTH   2.5199999936376116E-006
 PLATAEU   43.641915576649765     
 Le   2.7999999208105919E-007
 Lp   1.9999999434361371E-008
 d   3.9999998868722741E-009
 DATA PART
0.010327614	3.03816E-08	0.000893045
0.010665961	3.24049E-08	0.000922303
0.011015393	3.45629E-08	0.000952519
0.011376273	3.68647E-08	0.000983724
0.011748976	3.93197E-08	0.001015953
0.012133889	4.19383E-08	0.001049237
0.012531412	4.47312E-08	0.001083611
0.012941958	4.77101E-08	0.001119112
0.013365955	5.08874E-08	0.001155775
0.013803843	5.42763E-08	0.00119364
0.014256076	5.78909E-08	0.001232746
0.014723125	6.17463E-08	0.001273132
0.015205475	6.58583E-08	0.001314842
0.015703628	7.02442E-08	0.001357918
0.016218101	7.49222E-08	0.001402405
0.016749429	7.99117E-08	0.00144835
0.017298164	8.52336E-08	0.0014958
0.017864876	9.09098E-08	0.001544804
0.018450154	9.6964E-08	0.001595414
0.019054607	1.03421E-07	0.001647682
0.019678863	1.10309E-07	0.001701663
0.02032357	1.17655E-07	0.001757411
0.020989399	1.2549E-07	0.001814987
0.021677041	1.33848E-07	0.001874448
0.022387211	1.42761E-07	0.001935858
0.023120648	1.52269E-07	0.001999279
0.023878113	1.62409E-07	0.002064778
0.024660393	1.73225E-07	0.002132423
0.025468303	1.84761E-07	0.002202285
0.02630268	1.97065E-07	0.002274435
0.027164393	2.10189E-07	0.002348948
0.028054336	2.24187E-07	0.002425903
0.028973436	2.39117E-07	0.002505379
0.029922646	2.55041E-07	0.002587459
0.030902954	2.72026E-07	0.002672228
0.031915379	2.90142E-07	0.002759774
0.032960971	3.09464E-07	0.002850188
0.034040819	3.30073E-07	0.002943564
0.035156044	3.52055E-07	0.003039999
0.036307805	3.75501E-07	0.003139594
0.0374973	4.00507E-07	0.003242451
0.038725764	4.2718E-07	0.003348678
0.039994475	4.55628E-07	0.003458386
0.04130475	4.85971E-07	0.003571687
0.042657952	5.18335E-07	0.003688701
0.044055486	5.52854E-07	0.003809548
0.045498806	5.89672E-07	0.003934354
0.046989411	6.28942E-07	0.004063249
0.04852885	6.70827E-07	0.004196367
0.050118723	7.15501E-07	0.004333846
0.051760683	7.63151E-07	0.004475828
0.053456436	8.13974E-07	0.004622463
0.055207744	8.68181E-07	0.004773901
0.057016427	9.25999E-07	0.004930301
0.058884366	9.87667E-07	0.005091824
0.0608135	1.05344E-06	0.00525864
0.062805836	1.1236E-06	0.00543092
0.064863443	1.19842E-06	0.005608845
0.066988461	1.27823E-06	0.005792598
0.069183097	1.36336E-06	0.005982372
0.071449633	1.45415E-06	0.006178363
0.073790423	1.55099E-06	0.006380774
0.076207901	1.65428E-06	0.006589817
0.078704579	1.76445E-06	0.006805709
0.081283052	1.88196E-06	0.007028673
0.083945999	2.00729E-06	0.007258943
0.086696188	2.14097E-06	0.007496756
0.089536477	2.28355E-06	0.00774236
0.092469817	2.43562E-06	0.00799601
0.095499259	2.59783E-06	0.008257971
0.098627949	2.77083E-06	0.008528513
0.101859139	2.95536E-06	0.008807919
0.105196187	3.15217E-06	0.009096479
0.108642562	3.36209E-06	0.009394492
0.112201845	3.58599E-06	0.009702268
0.115877736	3.82481E-06	0.010020128
0.119674053	4.07952E-06	0.010348401
0.123594743	4.3512E-06	0.010687429
0.127643881	4.64098E-06	0.011037564
0.131825674	4.95005E-06	0.011399169
0.136144468	5.2797E-06	0.011772622
0.140604752	5.6313E-06	0.012158309
0.145211162	6.00633E-06	0.012556632
0.149968484	6.40632E-06	0.012968004
0.154881662	6.83296E-06	0.013392853
0.159955803	7.288E-06	0.013831621
0.16519618	7.77335E-06	0.014284764
0.170608239	8.29103E-06	0.014752752
0.176197605	8.84317E-06	0.015236072
0.181970086	9.43209E-06	0.015735226
0.187931682	1.00602E-05	0.016250733
0.194088588	1.07302E-05	0.016783128
0.200447203	1.14448E-05	0.017332966
0.207014135	1.22069E-05	0.017900816
0.213796209	1.30199E-05	0.01848727
0.220800473	1.38869E-05	0.019092937
0.228034207	1.48118E-05	0.019718447
0.235504928	1.57981E-05	0.020364448
0.243220401	1.68502E-05	0.021031614
0.251188643	1.79724E-05	0.021720636
0.259417936	1.91693E-05	0.022432231
0.267916832	2.04458E-05	0.023167139
0.276694165	2.18074E-05	0.023926123
0.285759054	2.32597E-05	0.024709973
0.295120923	2.48087E-05	0.025519501
0.304789499	2.64608E-05	0.026355551
0.314774831	2.8223E-05	0.02721899
0.325087297	3.01025E-05	0.028110716
0.335737614	3.21071E-05	0.029031656
0.34673685	3.42453E-05	0.029982766
0.358096437	3.65258E-05	0.030965035
0.36982818	3.89582E-05	0.031979484
0.381944271	4.15526E-05	0.033027167
0.394457302	4.43198E-05	0.034109172
0.407380278	4.72712E-05	0.035226624
0.420726628	5.04192E-05	0.036380684
0.434510224	5.37768E-05	0.037572551
0.44874539	5.7358E-05	0.038803464
0.46344692	6.11777E-05	0.040074702
0.478630092	6.52517E-05	0.041387586
0.494310687	6.9597E-05	0.042743479
0.510505	7.42317E-05	0.044143791
0.527229861	7.9175E-05	0.045589977
0.544502653	8.44474E-05	0.047083539
0.562341325	9.00709E-05	0.048626029
0.580764418	9.60689E-05	0.050219051
0.599791076	0.000102466	0.051864258
0.619441075	0.00010929	0.05356336
0.639734835	0.000116567	0.055318123
0.660693448	0.00012433	0.05713037
0.682338694	0.000132609	0.059001983
0.704693069	0.000141439	0.060934907
0.727779805	0.000150858	0.06293115
0.751622894	0.000160903	0.064992785
0.776247117	0.000171617	0.067121954
0.801678063	0.000183045	0.06932087
0.827942164	0.000195234	0.071591815
0.855066713	0.000208234	0.073937149
0.8830799	0.000222099	0.076359308
0.912010839	0.000236888	0.078860808
0.941889597	0.000252661	0.081444246
0.972747224	0.000269484	0.084112305
1.00461579	0.000287427	0.086867757
1.037528416	0.000306565	0.089713463
1.071519305	0.000326976	0.092652377
1.106623784	0.000348747	0.095687551
1.142878335	0.000371966	0.098822137
1.180320636	0.000396731	0.102059388
1.218989599	0.000423145	0.105402666
1.258925412	0.000451316	0.10885544
1.300169578	0.000481362	0.112421296
1.342764961	0.000513408	0.116103933
1.386755829	0.000547587	0.119907173
1.432187899	0.00058404	0.123834964
1.479108388	0.000622918	0.12789138
1.527566058	0.000664384	0.13208063
1.57761127	0.000708609	0.13640706
1.629296033	0.000755776	0.140875156
1.682674061	0.000806081	0.145489554
1.737800829	0.000859732	0.150255038
1.794733627	0.000916952	0.155176548
1.853531623	0.000977978	0.160259188
1.914255925	0.001043062	0.165508223
1.97696964	0.001112475	0.170929095
2.041737945	0.001186504	0.176527419
2.10862815	0.001265454	0.182308995
2.177709772	0.001349653	0.18827981
2.249054606	0.001439449	0.194446046
2.322736796	0.001535213	0.200814087
2.398832919	0.001637342	0.207390523
2.477422058	0.001746257	0.214182157
2.558585887	0.001862407	0.221196014
2.642408757	0.001986274	0.228439347
2.728977783	0.002118367	0.235919641
2.818382931	0.002259231	0.243644626
2.910717118	0.002409448	0.251622281
3.006076303	0.002569635	0.259860842
3.104559588	0.002740454	0.26836881
3.206269325	0.002922606	0.277154962
3.311311215	0.00311684	0.286228356
3.419794425	0.003323954	0.295598342
3.531831698	0.0035448	0.30527457
3.647539469	0.003780282	0.315266998
3.76703799	0.004031367	0.325585907
3.89045145	0.004299081	0.336241901
4.017908108	0.00458452	0.347245928
4.149540426	0.004888851	0.358609281
4.285485204	0.005213315	0.370343616
4.425883724	0.005559235	0.382460955
4.570881896	0.00592802	0.394973704
4.720630413	0.006321168	0.40789466
4.875284901	0.006740276	0.421237026
5.035006088	0.007187043	0.435014418
5.199959965	0.007663276	0.44924088
5.370317964	0.008170899	0.463930898
5.54625713	0.008711959	0.479099408
5.72796031	0.009288633	0.494761812
5.915616342	0.009903236	0.51093399
6.109420249	0.01055823	0.527632314
6.309573445	0.011256235	0.544873658
6.516283941	0.012000031	0.562675418
6.729766563	0.012792577	0.581055518
6.950243176	0.013637014	0.600032432
7.177942913	0.014536681	0.61962519
7.413102413	0.015495122	0.6398534
7.655966069	0.0165161	0.660737256
7.90678628	0.01760361	0.682297557
8.165823714	0.018761891	0.70455572
8.433347578	0.01999544	0.727533795
8.7096359	0.021309024	0.751254478
8.994975815	0.022707698	0.775741129
9.289663868	0.02419682	0.801017786
9.594006315	0.025782063	0.827109178
9.908319449	0.027469437	0.854040742
10.23292992	0.029265303	0.881838638
10.56817509	0.031176391	0.910529761
10.91440336	0.033209818	0.940141761
11.27197456	0.035373108	0.970703053
11.64126029	0.037674212	1.002242833
12.02264435	0.040121527	1.034791095
12.41652308	0.042723916	1.068378643
12.82330583	0.045490731	1.103037108
13.24341535	0.048431834	1.138798959
13.67728826	0.051557617	1.175697521
14.12537545	0.05487903	1.21376699
14.5881426	0.058407598	1.253042443
15.06607066	0.062155449	1.29355986
15.55965632	0.066135338	1.335356133
16.06941253	0.070360669	1.378469084
16.59586907	0.074845523	1.422937482
17.13957308	0.079604682	1.468801056
17.70108958	0.084653659	1.516100516
18.28100216	0.090008721	1.564877567
18.87991349	0.095686921	1.615174929
19.498446	0.101706124	1.667036357
20.1372425	0.108085041	1.72050666
20.79696687	0.114843258	1.775631724
21.47830474	0.122001269	1.832458532
22.1819642	0.129580516	1.891035192
22.90867653	0.137603418	1.951410962
23.65919697	0.146093421	2.013636276
24.43430553	0.155075031	2.077762773
25.23480772	0.164573869	2.143843328
26.0615355	0.174616711	2.211932086
26.91534804	0.185231552	2.282084492
27.79713268	0.196447656	2.354357328
28.70780582	0.208295626	2.428808752
29.6483139	0.220807468	2.505498327
30.61963434	0.234016671	2.584487067
31.6227766	0.247958288	2.665837472
32.65878322	0.262669023	2.749613563
33.72873087	0.278187333	2.835880921
34.8337315	0.294553529	2.924706724
35.97493352	0.311809896	3.016159778
37.15352291	0.330000811	3.110310551
38.37072455	0.34917288	3.207231198
39.62780343	0.369375079	3.306995585
40.92606597	0.39065891	3.409679308
42.26686143	0.413078563	3.515359707
43.65158322	0.436691093	3.624115868
45.08167045	0.461556602	3.736028624
46.55860935	0.487738441	3.851180542
48.08393484	0.515303415	3.969655901
49.65923215	0.544322003	4.091540662
51.2861384	0.574868589	4.216922422
52.96634439	0.607021707	4.345890354
54.70159629	0.640864288	4.478535135
56.49369748	0.676483931	4.614948859
58.34451043	0.713973175	4.755224924
60.25595861	0.753429784	4.899457913
62.23002852	0.794957045	5.047743442
64.26877173	0.838664076	5.20017799
66.37430704	0.884666138	5.356858712
68.54882265	0.93308496	5.517883211
70.79457844	0.984049075	5.683349297
73.11390835	1.037694157	5.853354706
75.50922277	1.094163368	6.027996791
77.98301105	1.153607709	6.207372176
80.53784412	1.216186377	6.391576374
83.17637711	1.282067117	6.580703365
85.90135215	1.351426585	6.774845129
88.7156012	1.424450695	6.974091139
91.62204901	1.501334973	7.178527796
94.62371614	1.582284892	7.388237823
97.7237221	1.667516206	7.603299595
100.9252886	1.757255256	7.823786419
104.2317429	1.851739261	8.049765745
107.6465214	1.951216585	8.281298322
111.1731727	2.055946963	8.51843728
114.8153621	2.166201698	8.761227147
118.5768748	2.282263798	9.009702791
122.4616199	2.404428071	9.263888292
126.4736347	2.533001142	9.523795742
130.6170888	2.668301405	9.78942396
134.8962883	2.810658881	10.06075714
139.3156803	2.960414981	10.33776345
143.8798578	3.117922155	10.62039347
148.5935642	3.283543416	10.90857871
153.4616983	3.457651726	11.20222994
158.4893192	3.640629221	11.50123552
163.6816521	3.83286627	11.80545969
169.0440932	4.034760347	12.11474082
174.5822153	4.246714693	12.42888965
180.3017741	4.469136771	12.74768752
186.2087137	4.702436476	13.07088465
192.3091729	4.947024109	13.39819845
198.6094917	5.203308084	13.72931188
205.1162179	5.471692377	14.06387199
211.8361135	5.752573687	14.40148854
218.7761624	6.046338338	14.74173283
225.943577	6.353358887	15.0841367
233.3458062	6.673990485	15.4281919
240.9905429	7.008566959	15.77334966
248.8857318	7.357396683	16.11902065
257.0395783	7.720758221	16.46457544
265.4605562	8.098895813	16.80934523
274.1574172	8.492014718	17.15262325
283.1391996	8.900276497	17.49366662
292.4152378	9.323794267	17.83169878
301.995172	9.762628022	18.16591257
311.8889584	10.21678009	18.49547388
322.1068791	10.6861908	18.81952605
332.6595533	11.17073447	19.13719477
343.5579479	11.67021583	19.44759373
354.8133892	12.18436691	19.74983079
366.4375746	12.71284457	20.04301477
378.4425847	13.2552287	20.32626266
390.8408958	13.8110213	20.59870729
